numero_processo;ente_devedor;valor;tipo;status_pagamento;tribunal;ano_orcamento;tempo_paga;retorno_anual;score;valor_float;score_juridico;score_total
0723247-03.2021.8.02.0001;Estado de Alagoas;R$ 46.881,70;Alimentar;N;TJAL;2025;2;1.0;;46881.7;80;80.01
0723292-07.2021.8.02.0001;Estado de Alagoas;R$ 31.696,11;Alimentar;N;TJAL;2025;2;1.0;;31696.11;80;80.01
0707262-91.2021.8.02.0001;Estado de Alagoas;R$ 54.435,73;Alimentar;N;TJAL;2025;2;1.0;;54435.73;80;80.01
0728025-16.2021.8.02.0001;Estado de Alagoas;R$ 63.323,21;Alimentar;N;TJAL;2025;2;1.0;;63323.21;80;80.01
0707262-91.2021.8.02.0001;Estado de Alagoas;R$ 11.623,09;Alimentar;N;TJAL;2025;2;1.0;;11623.09;80;80.0
0728095-67.2020.8.02.0001;Estado de Alagoas;R$ 24.901,29;Alimentar;N;TJAL;2025;2;1.0;;24901.29;80;80.0
0728095-67.2020.8.02.0001;Estado de Alagoas;R$ 9.664,34;Alimentar;N;TJAL;2025;2;1.0;;9664.34;80;80.0
0702642-02.2022.8.02.0001;Estado de Alagoas;R$ 68.999,54;Alimentar;N;TJAL;2025;2;1.0;;68999.54;80;80.01
0732801-40.2013.8.02.0001/02;Estado de Alagoas;R$ 49.583,76;Alimentar;N;TJAL;2025;2;1.0;;49583.76;80;80.01
0722251-15.2015.8.02.0001;Estado de Alagoas;R$ 72.941,82;Alimentar;N;TJAL;2025;2;1.0;;72941.82;80;80.01
0728251-21.2021.8.02.0001;Estado de Alagoas;R$ 34.278,77;Alimentar;N;TJAL;2025;2;1.0;;34278.77;80;80.01
0711278-88.2021.8.02.0001;Estado de Alagoas;R$ 42.850,20;Alimentar;N;TJAL;2025;2;1.0;;42850.2;80;80.01
0706518-04.2018.8.02.0001;Estado de Alagoas;R$ 156.218,96;Alimentar;N;TJAL;2025;2;1.0;;156218.96;80;80.03
0728695-54.2021.8.02.0001;Estado de Alagoas;R$ 24.566,21;Alimentar;N;TJAL;2025;2;1.0;;24566.21;80;80.0
0713858-38.2014.8.02.0001/02;Estado de Alagoas;R$ 101.981,85;Alimentar;N;TJAL;2025;2;1.0;;101981.85;80;80.02
0707336-48.2021.8.02.0001;Estado de Alagoas;R$ 38.705,73;Alimentar;N;TJAL;2025;2;1.0;;38705.73;80;80.01
0700102-78.2022.8.02.0001;Estado de Alagoas;R$ 72.442,37;Alimentar;N;TJAL;2025;2;1.0;;72442.37;80;80.01
0700102-78.2022.8.02.0001;Estado de Alagoas;R$ 92.995,12;Alimentar;N;TJAL;2025;2;1.0;;92995.12;80;80.02
0723040-04.2021.8.02.0001;Estado de Alagoas;R$ 42.203,67;Alimentar;N;TJAL;2025;2;1.0;;42203.67;80;80.01
0700113-10.2022.8.02.0001;Estado de Alagoas;R$ 40.960,04;Alimentar;N;TJAL;2025;2;1.0;;40960.04;80;80.01
0734592-63.2021.8.02.0001;Estado de Alagoas;R$ 20.976,65;Alimentar;N;TJAL;2025;2;1.0;;20976.65;80;80.0
0720419-34.2021.8.02.0001;Estado de Alagoas;R$ 39.371,62;Alimentar;N;TJAL;2025;2;1.0;;39371.62;80;80.01
0700920-30.2022.8.02.0001;Estado de Alagoas;R$ 123.734,00;Alimentar;N;TJAL;2025;2;1.0;;123734.0;80;80.02
0723756-31.2021.8.02.0001;Estado de Alagoas;R$ 13.250,82;Alimentar;N;TJAL;2025;2;1.0;;13250.82;80;80.0
0735200-61.2021.8.02.0001;Estado de Alagoas;R$ 32.665,04;Alimentar;N;TJAL;2025;2;1.0;;32665.04;80;80.01
0702663-75.2022.8.02.0001;Estado de Alagoas;R$ 73.076,06;Alimentar;N;TJAL;2025;2;1.0;;73076.06;80;80.01
0704019-47.2018.8.02.0001;Estado de Alagoas;R$ 18.466,13;Alimentar;N;TJAL;2025;2;1.0;;18466.13;80;80.0
0731052-07.2021.8.02.0001;Estado de Alagoas;R$ 52.698,34;Alimentar;N;TJAL;2025;2;1.0;;52698.34;80;80.01
0731896-59.2018.8.02.0001;Estado de Alagoas;R$ 54.030,69;Alimentar;N;TJAL;2025;2;1.0;;54030.69;80;80.01
0724762-83.2015.8.02.0001;Estado de Alagoas;R$ 36.560,62;Alimentar;N;TJAL;2025;2;1.0;;36560.62;80;80.01
0724762-83.2015.8.02.0001;Estado de Alagoas;R$ 37.334,32;Alimentar;N;TJAL;2025;2;1.0;;37334.32;80;80.01
0708370-05.2014.8.02.0001;Estado de Alagoas;R$ 51.463,64;Alimentar;N;TJAL;2025;2;1.0;;51463.64;80;80.01
0700039-05.2012.8.02.0001;Estado de Alagoas;R$ 83.494,36;Alimentar;N;TJAL;2025;3;0.5874;;83494.36;80;31.84
0016730-87.2002.8.02.0001/01;Estado de Alagoas;R$ 60.320,88;Alimentar;N;TJAL;2025;2;1.0;;60320.88;80;80.01
0704367-89.2023.8.02.0001;Estado de Alagoas;R$ 17.445,52;Alimentar;N;TJAL;2025;2;1.0;;17445.52;80;80.0
0716219-28.2014.8.02.0001/01;Estado de Alagoas;R$ 79.603,48;Alimentar;N;TJAL;2025;2;1.0;;79603.48;80;80.02
0705721-38.2012.8.02.0001/04;Estado de Alagoas;R$ 133.531,42;Alimentar;N;TJAL;2025;2;1.0;;133531.42;80;80.03
0732917-65.2021.8.02.0001;Estado de Alagoas;R$ 43.555,73;Alimentar;N;TJAL;2025;2;1.0;;43555.73;80;80.01
0715360-65.2021.8.02.0001;Estado de Alagoas;R$ 107.123,14;Alimentar;N;TJAL;2025;2;1.0;;107123.14;80;80.02
0703010-79.2020.8.02.0001;Estado de Alagoas;R$ 33.944,53;Alimentar;N;TJAL;2025;2;1.0;;33944.53;80;80.01
0715360-65.2021.8.02.0001;Estado de Alagoas;R$ 10.712,31;Alimentar;N;TJAL;2025;2;1.0;;10712.31;80;80.0
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 384.908,81;Alimentar;N;TJAL;2025;3;0.5874;;384908.81;80;31.9
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 488.994,29;Alimentar;N;TJAL;2025;3;0.5874;;488994.29;80;31.92
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 449.654,26;Alimentar;N;TJAL;2025;3;0.5874;;449654.26;80;31.91
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 263.266,89;Alimentar;N;TJAL;2025;3;0.5874;;263266.89;80;31.88
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 215.078,66;Alimentar;N;TJAL;2025;3;0.5874;;215078.66;80;31.87
0715360-65.2021.8.02.0001;Estado de Alagoas;R$ 10.712,31;Alimentar;N;TJAL;2025;2;1.0;;10712.31;80;80.0
0703292-20.2020.8.02.0001;Estado de Alagoas;R$ 46.262,66;Alimentar;N;TJAL;2025;2;1.0;;46262.66;80;80.01
0709986-73.2018.8.02.0001/02;Estado de Alagoas;R$ 18.921,66;Alimentar;N;TJAL;2025;2;1.0;;18921.66;80;80.0
0709986-73.2018.8.02.0001/02;Estado de Alagoas;R$ 18.921,66;Alimentar;N;TJAL;2025;2;1.0;;18921.66;80;80.0
0703292-20.2020.8.02.0001;Estado de Alagoas;R$ 13.924,15;Alimentar;N;TJAL;2025;2;1.0;;13924.15;80;80.0
0703895-25.2022.8.02.0001;Estado de Alagoas;R$ 57.636,43;Alimentar;N;TJAL;2025;2;1.0;;57636.43;80;80.01
0735204-98.2021.8.02.0001;Estado de Alagoas;R$ 66.562,45;Alimentar;N;TJAL;2025;2;1.0;;66562.45;80;80.01
0706453-48.2014.8.02.0001;Estado de Alagoas;R$ 223.197,32;Alimentar;N;TJAL;2025;2;1.0;;223197.32;80;80.04
0727520-25.2021.8.02.0001;Estado de Alagoas;R$ 108.193,80;Alimentar;N;TJAL;2025;2;1.0;;108193.8;80;80.02
0706453-48.2014.8.02.0001;Estado de Alagoas;R$ 246.555,38;Alimentar;N;TJAL;2025;2;1.0;;246555.38;80;80.05
0706453-48.2014.8.02.0001;Estado de Alagoas;R$ 223.197,32;Alimentar;N;TJAL;2025;2;1.0;;223197.32;80;80.04
0704837-09.2012.8.02.0001/02;Estado de Alagoas;R$ 152.057,60;Alimentar;N;TJAL;2025;2;1.0;;152057.6;80;80.03
0706453-48.2014.8.02.0001;Estado de Alagoas;R$ 223.085,41;Alimentar;N;TJAL;2025;2;1.0;;223085.41;80;80.04
0706453-48.2014.8.02.0001;Estado de Alagoas;R$ 134.299,92;Alimentar;N;TJAL;2025;2;1.0;;134299.92;80;80.03
0735522-52.2019.8.02.0001;Estado de Alagoas;R$ 34.849,91;Alimentar;N;TJAL;2025;2;1.0;;34849.91;80;80.01
0097259-83.2008.8.02.0001/06;Estado de Alagoas;R$ 151.594,23;Alimentar;N;TJAL;2025;2;1.0;;151594.23;80;80.03
0716380-57.2022.8.02.0001;Estado de Alagoas;R$ 54.896,08;Alimentar;N;TJAL;2025;2;1.0;;54896.08;80;80.01
0706810-81.2021.8.02.0001;Estado de Alagoas;R$ 47.614,94;Alimentar;N;TJAL;2025;2;1.0;;47614.94;80;80.01
0728095-09.2016.8.02.0001/03;Estado de Alagoas;R$ 44.773,95;Alimentar;N;TJAL;2025;2;1.0;;44773.95;80;80.01
0728095-09.2016.8.02.0001/03;Estado de Alagoas;R$ 236.165,44;Alimentar;N;TJAL;2025;2;1.0;;236165.44;80;80.05
0706453-48.2014.8.02.0001;Estado de Alagoas;R$ 157.422,00;Alimentar;N;TJAL;2025;2;1.0;;157422.0;80;80.03
0703725-53.2022.8.02.0001;Estado de Alagoas;R$ 14.044,67;Alimentar;N;TJAL;2025;2;1.0;;14044.67;80;80.0
0722935-71.2014.8.02.0001/02;Estado de Alagoas;R$ 5.085,04;Alimentar;N;TJAL;2025;2;1.0;;5085.04;80;80.0
0728095-09.2016.8.02.0001/03;Estado de Alagoas;R$ 238.474,42;Alimentar;N;TJAL;2025;2;1.0;;238474.42;80;80.05
0707131-24.2018.8.02.0001;Estado de Alagoas;R$ 32.952,08;Alimentar;N;TJAL;2025;2;1.0;;32952.08;80;80.01
0701256-20.2011.8.02.0001;Estado de Alagoas;R$ 1.527.676,20;Alimentar;N;TJAL;2025;3;0.5874;;1527676.2;80;32.12
0728095-09.2016.8.02.0001/03;Estado de Alagoas;R$ 318.825,52;Alimentar;N;TJAL;2025;2;1.0;;318825.52;80;80.06
0702235-93.2022.8.02.0001;Estado de Alagoas;R$ 81.010,75;Alimentar;N;TJAL;2025;2;1.0;;81010.75;80;80.02
0705109-22.2020.8.02.0001;Estado de Alagoas;R$ 44.815,22;Alimentar;N;TJAL;2025;2;1.0;;44815.22;80;80.01
0000953-79.2009.8.02.0013;Estado de Alagoas;R$ 2.006.079,09;Alimentar;N;TJAL;2025;2;1.0;;2006079.09;80;80.39
0000953-79.2009.8.02.0013;Estado de Alagoas;R$ 200.173,38;Alimentar;N;TJAL;2025;2;1.0;;200173.38;80;80.04
0719401-80.2018.8.02.0001;Estado de Alagoas;R$ 248.656,95;Alimentar;N;TJAL;2025;2;1.0;;248656.95;80;80.05
0719401-80.2018.8.02.0001;Estado de Alagoas;R$ 226.070,20;Alimentar;N;TJAL;2025;2;1.0;;226070.2;80;80.04
0719401-80.2018.8.02.0001;Estado de Alagoas;R$ 22.185,37;Alimentar;N;TJAL;2025;2;1.0;;22185.37;80;80.0
0705121-65.2022.8.02.0001;Estado de Alagoas;R$ 50.325,53;Alimentar;N;TJAL;2025;2;1.0;;50325.53;80;80.01
0717484-21.2021.8.02.0001;Estado de Alagoas;R$ 15.335,92;Alimentar;N;TJAL;2025;2;1.0;;15335.92;80;80.0
0705720-38.2021.8.02.0001;Estado de Alagoas;R$ 37.813,25;Alimentar;N;TJAL;2025;2;1.0;;37813.25;80;80.01
0703894-40.2022.8.02.0001;Estado de Alagoas;R$ 69.661,49;Alimentar;N;TJAL;2025;2;1.0;;69661.49;80;80.01
0704651-34.2022.8.02.0001;Estado de Alagoas;R$ 72.415,56;Alimentar;N;TJAL;2025;2;1.0;;72415.56;80;80.01
0707632-36.2022.8.02.0001;Estado de Alagoas;R$ 39.274,32;Alimentar;N;TJAL;2025;2;1.0;;39274.32;80;80.01
0721153-82.2021.8.02.0001;Estado de Alagoas;R$ 25.374,75;Alimentar;N;TJAL;2025;2;1.0;;25374.75;80;80.0
0728027-83.2021.8.02.0001;Estado de Alagoas;R$ 44.264,17;Alimentar;N;TJAL;2025;2;1.0;;44264.17;80;80.01
0702563-28.2019.8.02.0001;Estado de Alagoas;R$ 100.527,84;Alimentar;N;TJAL;2025;2;1.0;;100527.84;80;80.02
0702563-28.2019.8.02.0001;Estado de Alagoas;R$ 41.920,59;Alimentar;N;TJAL;2025;2;1.0;;41920.59;80;80.01
0702563-28.2019.8.02.0001;Estado de Alagoas;R$ 73.553,30;Alimentar;N;TJAL;2025;2;1.0;;73553.3;80;80.01
0711701-37.2022.8.02.0058;Estado de Alagoas;R$ 10.855,05;Alimentar;N;TJAL;2025;2;1.0;;10855.05;80;80.0
0717738-91.2021.8.02.0001;Estado de Alagoas;R$ 12.797,76;Alimentar;N;TJAL;2025;2;1.0;;12797.76;80;80.0
0714604-56.2021.8.02.0001;Estado de Alagoas;R$ 55.543,76;Alimentar;N;TJAL;2025;2;1.0;;55543.76;80;80.01
0717292-88.2021.8.02.0001;Estado de Alagoas;R$ 43.442,30;Alimentar;N;TJAL;2025;2;1.0;;43442.3;80;80.01
0715909-75.2021.8.02.0001;Estado de Alagoas;R$ 56.909,92;Alimentar;N;TJAL;2025;2;1.0;;56909.92;80;80.01
0702224-64.2022.8.02.0001;Estado de Alagoas;R$ 28.659,93;Alimentar;N;TJAL;2025;2;1.0;;28659.93;80;80.01
0703066-44.2022.8.02.0001;Estado de Alagoas;R$ 13.768,31;Alimentar;N;TJAL;2025;2;1.0;;13768.31;80;80.0
0700147-53.2020.8.02.0001;Estado de Alagoas;R$ 64.886,61;Alimentar;N;TJAL;2025;2;1.0;;64886.61;80;80.01
0714009-23.2022.8.02.0001;Estado de Alagoas;R$ 61.140,63;Alimentar;N;TJAL;2025;2;1.0;;61140.63;80;80.01
0729446-41.2021.8.02.0001;Estado de Alagoas;R$ 11.203,92;Alimentar;N;TJAL;2025;2;1.0;;11203.92;80;80.0
0714032-66.2022.8.02.0001;Estado de Alagoas;R$ 88.366,18;Alimentar;N;TJAL;2025;2;1.0;;88366.18;80;80.02
0708811-05.2022.8.02.0001/01;Estado de Alagoas;R$ 102.867,40;Alimentar;N;TJAL;2025;2;1.0;;102867.4;80;80.02
0700014-26.2011.8.02.0001;Estado de Alagoas;R$ 126.819,42;Alimentar;N;TJAL;2025;2;1.0;;126819.42;80;80.02
0733388-81.2021.8.02.0001;Estado de Alagoas;R$ 25.287,06;Alimentar;N;TJAL;2025;2;1.0;;25287.06;80;80.0
0700567-34.2015.8.02.0001/01;Estado de Alagoas;R$ 20.357,33;Alimentar;N;TJAL;2025;2;1.0;;20357.33;80;80.0
0718598-63.2019.8.02.0001/02;Estado de Alagoas;R$ 11.926,69;Alimentar;N;TJAL;2025;2;1.0;;11926.69;80;80.0
0711802-74.2022.8.02.0058;Estado de Alagoas;R$ 45.724,78;Alimentar;N;TJAL;2025;2;1.0;;45724.78;80;80.01
0730648-53.2021.8.02.0001;Estado de Alagoas;R$ 190.009,43;Alimentar;N;TJAL;2025;2;1.0;;190009.43;80;80.04
0013685-07.2004.8.02.0001;Estado de Alagoas;R$ 138.917,51;Alimentar;N;TJAL;2025;2;1.0;;138917.51;80;80.03
0734239-86.2022.8.02.0001;Estado de Alagoas;R$ 41.491,51;Alimentar;N;TJAL;2025;2;1.0;;41491.51;80;80.01
0701419-87.2017.8.02.0001/01;Estado de Alagoas;R$ 18.548,78;Alimentar;N;TJAL;2025;2;1.0;;18548.78;80;80.0
0716386-64.2022.8.02.0001;Estado de Alagoas;R$ 65.919,50;Alimentar;N;TJAL;2025;2;1.0;;65919.5;80;80.01
0740347-34.2022.8.02.0001;Estado de Alagoas;R$ 45.978,12;Alimentar;N;TJAL;2025;2;1.0;;45978.12;80;80.01
0704869-43.2014.8.02.0001;Estado de Alagoas;R$ 63.019,93;Alimentar;N;TJAL;2025;3;0.5874;;63019.93;80;31.84
0703410-64.2018.8.02.0001;Estado de Alagoas;R$ 159.527,80;Alimentar;N;TJAL;2025;2;1.0;;159527.8;80;80.03
0731722-45.2021.8.02.0001;Estado de Alagoas;R$ 94.118,77;Alimentar;N;TJAL;2025;2;1.0;;94118.77;80;80.02
0706138-73.2021.8.02.0001;Estado de Alagoas;R$ 16.620,37;Alimentar;N;TJAL;2025;2;1.0;;16620.37;80;80.0
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 93.263,15;Alimentar;N;TJAL;2025;2;1.0;;93263.15;80;80.02
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 284.334,21;Alimentar;N;TJAL;2025;2;1.0;;284334.21;80;80.06
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 34.137,26;Alimentar;N;TJAL;2025;2;1.0;;34137.26;80;80.01
0014406-61.2001.8.02.0001;Estado de Alagoas;R$ 109.405,72;Alimentar;N;TJAL;2025;2;1.0;;109405.72;80;80.02
0711637-27.2022.8.02.0058;Estado de Alagoas;R$ 45.723,84;Alimentar;N;TJAL;2025;2;1.0;;45723.84;80;80.01
0700566-09.2022.8.02.0032;Estado de Alagoas;R$ 4.386,75;Alimentar;N;TJAL;2025;2;1.0;;4386.75;80;80.0
0700441-71.2023.8.02.0043;Estado de Alagoas;R$ 16.233,69;Alimentar;N;TJAL;2025;2;1.0;;16233.69;80;80.0
0711965-65.2021.8.02.0001;Estado de Alagoas;R$ 42.372,60;Alimentar;N;TJAL;2025;2;1.0;;42372.6;80;80.01
0706298-35.2020.8.02.0001;Estado de Alagoas;R$ 6.664,11;Alimentar;N;TJAL;2025;2;1.0;;6664.11;80;80.0
0700597-93.2020.8.02.0001;Estado de Alagoas;R$ 10.666,74;Alimentar;N;TJAL;2025;2;1.0;;10666.74;80;80.0
0803067-45.2019.8.02.0000;Estado de Alagoas;R$ 177.642,12;Alimentar;N;TJAL;2025;2;1.0;;177642.12;80;80.03
0704023-84.2018.8.02.0001;Estado de Alagoas;R$ 38.670,04;Alimentar;N;TJAL;2025;2;1.0;;38670.04;80;80.01
0700460-14.2020.8.02.0001;Estado de Alagoas;R$ 34.024,81;Alimentar;N;TJAL;2025;2;1.0;;34024.81;80;80.01
0736228-35.2019.8.02.0001;Estado de Alagoas;R$ 25.181,33;Alimentar;N;TJAL;2025;2;1.0;;25181.33;80;80.0
0711870-06.2019.8.02.0001;Estado de Alagoas;R$ 31.324,82;Alimentar;N;TJAL;2025;2;1.0;;31324.82;80;80.01
0721464-10.2020.8.02.0001;Estado de Alagoas;R$ 13.906,14;Alimentar;N;TJAL;2025;2;1.0;;13906.14;80;80.0
0715357-13.2021.8.02.0001;Estado de Alagoas;R$ 10.578,13;Alimentar;N;TJAL;2025;2;1.0;;10578.13;80;80.0
0715357-13.2021.8.02.0001;Estado de Alagoas;R$ 10.578,13;Alimentar;N;TJAL;2025;2;1.0;;10578.13;80;80.0
0802361-88.2013.8.02.0900;Estado de Alagoas;R$ 114.838,95;Alimentar;N;TJAL;2025;2;1.0;;114838.95;80;80.02
0802361-88.2013.8.02.0900;Estado de Alagoas;R$ 331.985,95;Alimentar;N;TJAL;2025;3;0.5874;;331985.95;80;31.89
0711716-17.2021.8.02.0001;Estado de Alagoas;R$ 42.816,72;Alimentar;N;TJAL;2025;2;1.0;;42816.72;80;80.01
0701958-14.2021.8.02.0001;Estado de Alagoas;R$ 52.387,38;Alimentar;N;TJAL;2025;2;1.0;;52387.38;80;80.01
0701959-96.2021.8.02.0001;Estado de Alagoas;R$ 21.528,85;Alimentar;N;TJAL;2025;2;1.0;;21528.85;80;80.0
0705440-77.2015.8.02.00001;Estado de Alagoas;R$ 24.002,31;Alimentar;N;TJAL;2025;2;1.0;;24002.31;80;80.0
0700534-68.2020.8.02.0001;Estado de Alagoas;R$ 10.666,76;Alimentar;N;TJAL;2025;2;1.0;;10666.76;80;80.0
0731504-85.2019.8.02.0001;Estado de Alagoas;R$ 85.405,73;Alimentar;N;TJAL;2025;2;1.0;;85405.73;80;80.02
0731581-94.2019.8.02.0001;Estado de Alagoas;R$ 60.705,57;Alimentar;N;TJAL;2025;2;1.0;;60705.57;80;80.01
0703431-40.2018.8.02.0001/01;Estado de Alagoas;R$ 2.165,81;Alimentar;N;TJAL;2025;2;1.0;;2165.81;80;80.0
0731581-94.2019.8.02.0001;Estado de Alagoas;R$ 12.141,12;Alimentar;N;TJAL;2025;2;1.0;;12141.12;80;80.0
0701262-12.2020.8.02.0001;Estado de Alagoas;R$ 34.040,27;Alimentar;N;TJAL;2025;2;1.0;;34040.27;80;80.01
0711973-42.2021.8.02.0001;Estado de Alagoas;R$ 42.372,60;Alimentar;N;TJAL;2025;2;1.0;;42372.6;80;80.01
0713714-83.2022.8.02.0001;Estado de Alagoas;R$ 102.056,12;Alimentar;N;TJAL;2025;2;1.0;;102056.12;80;80.02
0724593-23.2020.8.02.0001;Estado de Alagoas;R$ 19.466,77;Alimentar;N;TJAL;2025;2;1.0;;19466.77;80;80.0
0724443-52.2014.8.02.0001/01;Estado de Alagoas;R$ 554.848,11;Alimentar;N;TJAL;2025;2;1.0;;554848.11;80;80.11
0700266-14.2020.8.02.0001;Estado de Alagoas;R$ 10.666,75;Alimentar;N;TJAL;2025;2;1.0;;10666.75;80;80.0
0731896-59.2018.8.02.0001;Estado de Alagoas;R$ 10.914,69;Alimentar;N;TJAL;2025;2;1.0;;10914.69;80;80.0
0501211-43.2024.8.02.0001;Estado de Alagoas;R$ 3.108.347,05;Alimentar;N;TJAL;2025;2;1.0;;3108347.05;80;80.6
0730869-17.2013.8.02.0001;Estado de Alagoas;R$ 18.042,01;Alimentar;N;TJAL;2025;2;1.0;;18042.01;80;80.0
0723625-61.2018.8.02.0001;Estado de Alagoas;R$ 190.245,38;Alimentar;N;TJAL;2025;3;0.5874;;190245.38;80;31.86
0723625-61.2018.8.02.0001;Estado de Alagoas;R$ 11.011,15;Alimentar;N;TJAL;2025;3;0.5874;;11011.15;80;31.83
0719544-11.2014.8.02.0001/01;Estado de Alagoas;R$ 84.067,41;Alimentar;N;TJAL;2025;2;1.0;;84067.41;80;80.02
0711806-14.2022.8.02.0058;Estado de Alagoas;R$ 53.513,01;Alimentar;N;TJAL;2025;2;1.0;;53513.01;80;80.01
0013685-07.2004.80.02.0001;Estado de Alagoas;R$ 16.227,57;Alimentar;N;TJAL;2025;2;1.0;;16227.57;80;80.0
0711811-36.2022.8.02.0058;Estado de Alagoas;R$ 17.913,74;Alimentar;N;TJAL;2025;2;1.0;;17913.74;80;80.0
0703249-77.2018.8.02.0058;Estado de Alagoas;R$ 191.404,26;Alimentar;N;TJAL;2025;2;1.0;;191404.26;80;80.04
0703249-77.2018.8.02.0058;Estado de Alagoas;R$ 191.675,46;Alimentar;N;TJAL;2025;2;1.0;;191675.46;80;80.04
0703249-77.2018.8.02.0058;Estado de Alagoas;R$ 192.677,82;Alimentar;N;TJAL;2025;2;1.0;;192677.82;80;80.04
0703249-77.2018.8.02.0058;Estado de Alagoas;R$ 192.339,91;Alimentar;N;TJAL;2025;2;1.0;;192339.91;80;80.04
0703249-77.2018.8.02.0058;Estado de Alagoas;R$ 192.472,42;Alimentar;N;TJAL;2025;2;1.0;;192472.42;80;80.04
0703249-77.2018.8.02.0058;Estado de Alagoas;R$ 42.339,45;Alimentar;N;TJAL;2025;2;1.0;;42339.45;80;80.01
0703249-77.2018.8.02.0058;Estado de Alagoas;R$ 42.339,45;Alimentar;N;TJAL;2025;2;1.0;;42339.45;80;80.01
0716398-15.2021.8.02.0001;Estado de Alagoas;R$ 88.772,90;Alimentar;N;TJAL;2025;2;1.0;;88772.9;80;80.02
0716398-15.2021.8.02.0001;Estado de Alagoas;R$ 17.754,58;Alimentar;N;TJAL;2025;2;1.0;;17754.58;80;80.0
0711706-59.2022.8.02.0058;Estado de Alagoas;R$ 35.827,89;Alimentar;N;TJAL;2025;2;1.0;;35827.89;80;80.01
0701185-21.2023.8.02.0058;Estado de Alagoas;R$ 45.719,66;Alimentar;N;TJAL;2025;2;1.0;;45719.66;80;80.01
0736247-70.2021.8.02.0001;Estado de Alagoas;R$ 86.545,58;Alimentar;N;TJAL;2025;2;1.0;;86545.58;80;80.02
0701958-14.2021.8.02.0001;Estado de Alagoas;R$ 10.558,71;Alimentar;N;TJAL;2025;2;1.0;;10558.71;80;80.0
0728130-90.2021.8.02.0001;Estado de Alagoas;R$ 83.127,90;Alimentar;N;TJAL;2025;2;1.0;;83127.9;80;80.02
0012675-54.2006.8.02.0001;Estado de Alagoas;R$ 682.096,56;Alimentar;N;TJAL;2025;2;1.0;;682096.56;80;80.13
0005693-24.2006.8.02.0001;Estado de Alagoas;R$ 29.266,46;Alimentar;N;TJAL;2025;2;1.0;;29266.46;80;80.01
0700333-51.2022.8.02.0019;Estado de Alagoas;R$ 37.307,46;Alimentar;N;TJAL;2025;2;1.0;;37307.46;80;80.01
0727784-42.2021.8.02.0001;Estado de Alagoas;R$ 83.940,90;Alimentar;N;TJAL;2025;2;1.0;;83940.9;80;80.02
0713752-37.2018.8.02.0001;Estado de Alagoas;R$ 1.135.325,61;Alimentar;N;TJAL;2025;2;1.0;;1135325.61;80;80.22
0727784-42.2021.8.02.0001;Estado de Alagoas;R$ 16.842,27;Alimentar;N;TJAL;2025;2;1.0;;16842.27;80;80.0
0711966-50.2021.8.02.0001;Estado de Alagoas;R$ 45.977,94;Alimentar;N;TJAL;2025;2;1.0;;45977.94;80;80.01
0700531-16.2020.8.02.0001;Estado de Alagoas;R$ 10.666,76;Alimentar;N;TJAL;2025;2;1.0;;10666.76;80;80.0
0712107-58.2022.8.02.0058;Estado de Alagoas;R$ 24.272,54;Alimentar;N;TJAL;2025;2;1.0;;24272.54;80;80.0
0712107-58.2022.8.02.0058;Estado de Alagoas;R$ 12.719,64;Alimentar;N;TJAL;2025;2;1.0;;12719.64;80;80.0
0712107-58.2022.8.02.0058;Estado de Alagoas;R$ 2.344,03;Alimentar;N;TJAL;2025;2;1.0;;2344.03;80;80.0
0712992-72.2022.8.02.0058;Estado de Alagoas;R$ 15.963,96;Alimentar;N;TJAL;2025;2;1.0;;15963.96;80;80.0
0700840-55.2023.8.02.0058;Estado de Alagoas;R$ 45.719,66;Alimentar;N;TJAL;2025;2;1.0;;45719.66;80;80.01
0701190-43.2023.8.02.0058;Estado de Alagoas;R$ 45.719,66;Alimentar;N;TJAL;2025;2;1.0;;45719.66;80;80.01
0701202-57.2023.8.02.0058;Estado de Alagoas;R$ 45.719,66;Alimentar;N;TJAL;2025;2;1.0;;45719.66;80;80.01
0711707-44.2022.8.02.0058;Estado de Alagoas;R$ 45.723,84;Alimentar;N;TJAL;2025;2;1.0;;45723.84;80;80.01
0711680-61.2022.8.02.0058;Estado de Alagoas;R$ 62.830,11;Alimentar;N;TJAL;2025;2;1.0;;62830.11;80;80.01
0711636-42.2022.8.02.0058;Estado de Alagoas;R$ 45.723,83;Alimentar;N;TJAL;2025;2;1.0;;45723.83;80;80.01
0700088-21.2015.8.02.0040/01;Estado de Alagoas;R$ 30.372,03;Alimentar;N;TJAL;2025;2;1.0;;30372.03;80;80.01
0711639-94.2022.8.02.0058;Estado de Alagoas;R$ 45.723,83;Alimentar;N;TJAL;2025;2;1.0;;45723.83;80;80.01
0711698-82.2022.8.02.0058;Estado de Alagoas;R$ 69.081,90;Alimentar;N;TJAL;2025;2;1.0;;69081.9;80;80.01
0025997-05.2010.8.02.0001;Estado de Alagoas;R$ 15.629,05;Alimentar;N;TJAL;2025;2;1.0;;15629.05;80;80.0
